name,image_link,state,category,latitude,longitude,city
"Dining Cars Cafe, Buellton, California",https://cdn.loc.gov/service/pnp/mrg/07100/07112v.jpg,CA,Restaurant,34.6134727,-120.193669,Buellton
"Dining Cars Cafe, Buellton, California",https://cdn.loc.gov/service/pnp/mrg/07100/07113v.jpg,CA,Restaurant,34.6134727,-120.193669,Buellton
"Dining Cars Cafe, Buellton, California",https://cdn.loc.gov/service/pnp/mrg/07100/07114v.jpg,CA,Restaurant,34.6134727,-120.193669,Buellton
"Dining Cars Cafe, Buellton, California",https://cdn.loc.gov/service/pnp/mrg/07100/07115v.jpg,CA,Restaurant,34.6134727,-120.193669,Buellton
"Dining Cars Cafe, Buellton, California",https://cdn.loc.gov/service/pnp/mrg/07100/07116v.jpg,CA,Restaurant,34.6134727,-120.193669,Buellton
"Dining Cars Cafe, Buellton, California",https://cdn.loc.gov/service/pnp/mrg/07100/07117v.jpg,CA,Restaurant,34.6134727,-120.193669,Buellton
"Dining Cars Cafe, Buellton, California",https://cdn.loc.gov/service/pnp/mrg/07100/07118v.jpg,CA,Restaurant,34.6134727,-120.193669,Buellton
"Dining Cars Cafe, Buellton, California",https://cdn.loc.gov/service/pnp/mrg/07100/07119v.jpg,CA,Restaurant,34.6134727,-120.193669,Buellton
"Dining Cars Cafe, Buellton, California",https://cdn.loc.gov/service/pnp/mrg/07100/07120v.jpg,CA,Restaurant,34.6134727,-120.193669,Buellton
"The Deli Station, Modesto, California",https://cdn.loc.gov/service/pnp/mrg/07100/07124v.jpg,CA,Gas Station,37.6393419,-120.9968892,Modesto
"The Deli Station, Modesto, California",https://cdn.loc.gov/service/pnp/mrg/07100/07125v.jpg,CA,Gas Station,37.6393419,-120.9968892,Modesto
"La Cana Restaurant, North Hollywood, California",https://cdn.loc.gov/service/pnp/mrg/07100/07160v.jpg,CA,Restaurant,34.1649502,-118.374752,North Hollywood
"Brown Derby Restaurant, Los Angeles, California",https://cdn.loc.gov/service/pnp/mrg/07100/07161v.jpg,CA,Restaurant,34.0536909,-118.242766,Los Angeles
"Crosswinds Restaurant, Arcata, California",https://cdn.loc.gov/service/pnp/mrg/07100/07162v.jpg,CA,Restaurant,40.866517,-124.08284,Arcata
"Crosswinds Restaurant, Arcata, California",https://cdn.loc.gov/service/pnp/mrg/07100/07163v.jpg,CA,Restaurant,40.866517,-124.08284,Arcata
"Far East Restaurant, Bakersfield, California",https://cdn.loc.gov/service/pnp/mrg/07100/07179v.jpg,CA,Restaurant,35.3738712,-119.019463,Bakersfield
"Far East Restaurant, Bakersfield, California",https://cdn.loc.gov/service/pnp/mrg/07100/07180v.jpg,CA,Restaurant,35.3738712,-119.019463,Bakersfield
"Cafe Waterfront, Eureka, California",https://cdn.loc.gov/service/pnp/mrg/07100/07198v.jpg,CA,Restaurant,40.8018746,-124.1707558,Eureka
"Maharaja Club, Sacramento, California",https://cdn.loc.gov/service/pnp/mrg/07200/07259v.jpg,CA,Other,38.5810606,-121.493895,Sacramento
"Maharaja Club, Sacramento, California",https://cdn.loc.gov/service/pnp/mrg/07200/07260v.jpg,CA,Other,38.5810606,-121.493895,Sacramento
"Hot Cha Beer, Long Beach, California",https://cdn.loc.gov/service/pnp/mrg/07300/07303v.jpg,CA,Other,33.7690164,-118.191604,Long Beach
"Henne's Homemade Candies & Ice Cream, Ukiah, California",https://cdn.loc.gov/service/pnp/mrg/07300/07338v.jpg,CA,Other,39.1501662,-123.2077861,Ukiah
"Dutch Ice, Manteca, California",https://cdn.loc.gov/service/pnp/mrg/07300/07348v.jpg,CA,Other,37.7986184,-121.2117148,Manteca
"Yum Yum Frosty Freeze, Upland, California",https://cdn.loc.gov/service/pnp/mrg/07300/07351v.jpg,CA,Other,34.09751,-117.6483876,Upland
"Yoghurt Mill, El Cajon, California",https://cdn.loc.gov/service/pnp/mrg/07300/07378v.jpg,CA,Other,32.7947731,-116.962526,El Cajon
"OJ Stand, Turlock, California",https://cdn.loc.gov/service/pnp/mrg/07300/07379v.jpg,CA,Other,37.4946568,-120.8465941,Turlock
"OJ Stand, Turlock, California",https://cdn.loc.gov/service/pnp/mrg/07300/07380v.jpg,CA,Other,37.4946568,-120.8465941,Turlock
"OJ Stand, Turlock, California",https://cdn.loc.gov/service/pnp/mrg/07300/07381v.jpg,CA,Other,37.4946568,-120.8465941,Turlock
"OJ Stand, Turlock, California",https://cdn.loc.gov/service/pnp/mrg/07300/07382v.jpg,CA,Other,37.4946568,-120.8465941,Turlock
"OJ Stand, Turlock, California",https://cdn.loc.gov/service/pnp/mrg/07300/07383v.jpg,CA,Other,37.4946568,-120.8465941,Turlock
"OJ Stand, Turlock, California",https://cdn.loc.gov/service/pnp/mrg/07300/07384v.jpg,CA,Other,37.4946568,-120.8465941,Turlock
"Giant orange, Banta, California",https://cdn.loc.gov/service/pnp/mrg/07300/07385v.jpg,CA,Other,37.7543731,-121.3707773,Banta
"Giant orange, Banta, California",https://cdn.loc.gov/service/pnp/mrg/07300/07386v.jpg,CA,Other,37.7543731,-121.3707773,Banta
"Vanderamps Coffee Shop, Marina Del Rey, California",https://cdn.loc.gov/service/pnp/mrg/07400/07403v.jpg,CA,Retail,33.9776848,-118.448647,Marina Del Rey
"Tail O' the Pup, Los Angeles, California",https://cdn.loc.gov/service/pnp/mrg/07400/07406v.jpg,CA,Other,34.0536909,-118.242766,Los Angeles
"Tail O' the Pup, Los Angeles, California",https://cdn.loc.gov/service/pnp/mrg/07400/07407v.jpg,CA,Other,34.0536909,-118.242766,Los Angeles
"The Donut Hole, La Puente, California",https://cdn.loc.gov/service/pnp/mrg/07400/07410v.jpg,CA,Other,34.0280619,-117.953097,La Puente
"The Donut Hole, La Puente, California",https://cdn.loc.gov/service/pnp/mrg/07400/07411v.jpg,CA,Other,34.0280619,-117.953097,La Puente
"The Donut Hole, La Puente, California",https://cdn.loc.gov/service/pnp/mrg/07400/07412v.jpg,CA,Other,34.0280619,-117.953097,La Puente
"Mr. Good's Donut House, Compton, California",https://cdn.loc.gov/service/pnp/mrg/07400/07425v.jpg,CA,Historical Building,33.894927,-118.226624,Compton
"Hoot Owl Cafe, Southgate, California",https://cdn.loc.gov/service/pnp/mrg/07400/07426v.jpg,CA,Restaurant,37.4333295,-122.1512119,Southgate
"Hoot Owl Cafe, Southgate, California",https://cdn.loc.gov/service/pnp/mrg/07400/07427v.jpg,CA,Restaurant,37.4333295,-122.1512119,Southgate
"Randy's Donuts, Inglewood, California",https://cdn.loc.gov/service/pnp/mrg/07400/07435v.jpg,CA,Other,33.9562003,-118.353132,Inglewood
"Randy's Donuts, Inglewood, California",https://cdn.loc.gov/service/pnp/mrg/07400/07436v.jpg,CA,Other,33.9562003,-118.353132,Inglewood
"Randy's Donuts, Inglewood, California",https://cdn.loc.gov/service/pnp/mrg/07400/07437v.jpg,CA,Other,33.9562003,-118.353132,Inglewood
"Randy's Donuts, Inglewood, California",https://cdn.loc.gov/service/pnp/mrg/07400/07438v.jpg,CA,Other,33.9562003,-118.353132,Inglewood
"Big Do-Nut Drive-in, Inglewood, California",https://cdn.loc.gov/service/pnp/mrg/07400/07439v.jpg,CA,Theater,33.9562003,-118.353132,Inglewood
"Big Do-Nut Drive-in, Inglewood, California",https://cdn.loc.gov/service/pnp/mrg/07400/07440v.jpg,CA,Theater,33.9562003,-118.353132,Inglewood
"Pancho's Family Dinners, West Los Angeles, California",https://cdn.loc.gov/service/pnp/mrg/07400/07443v.jpg,CA,Hotel,34.0468546,-118.430254,West Los Angeles
"Pancho's Family Dinners, West Los Angeles, California",https://cdn.loc.gov/service/pnp/mrg/07400/07444v.jpg,CA,Hotel,34.0468546,-118.430254,West Los Angeles
"Jolly Kone Drive-in sign, Bakersfield, California",https://cdn.loc.gov/service/pnp/mrg/07400/07498v.jpg,CA,Theater,35.3738712,-119.019463,Bakersfield
"Foster's Freeze ice cream stand, Cloverdale, California",https://cdn.loc.gov/service/pnp/mrg/07400/07499v.jpg,CA,Other,38.8064632,-123.0178759,Cloverdale
"Ray and Phil Bar sign, Stockton, California",https://cdn.loc.gov/service/pnp/mrg/07500/07560v.jpg,CA,Sign,37.9577016,-121.290779,Stockton
"Ray and Phil Bar sign, Stockton, California",https://cdn.loc.gov/service/pnp/mrg/07500/07561v.jpg,CA,Sign,37.9577016,-121.290779,Stockton
"Hunters Inn sign, Maxwell, California",https://cdn.loc.gov/service/pnp/mrg/07500/07583v.jpg,CA,Hotel,39.2770035,-122.192406,Maxwell
"Far East Food sign, Bakersfield, California",https://cdn.loc.gov/service/pnp/mrg/07500/07592v.jpg,CA,Sign,35.3738712,-119.019463,Bakersfield
"Far East Food sign, Bakersfield, California",https://cdn.loc.gov/service/pnp/mrg/07500/07593v.jpg,CA,Sign,35.3738712,-119.019463,Bakersfield
"Far East Food sign, Bakersfield, California",https://cdn.loc.gov/service/pnp/mrg/07500/07594v.jpg,CA,Sign,35.3738712,-119.019463,Bakersfield
"A & W sign, Richmond, California",https://cdn.loc.gov/service/pnp/mrg/07600/07603v.jpg,CA,Sign,37.9357576,-122.347748,Richmond
"El Rebozo Restaurant sign, Ukiah, California",https://cdn.loc.gov/service/pnp/mrg/07600/07606v.jpg,CA,Sign,39.1501662,-123.2077861,Ukiah
"Jimmy Wong's Golden Dragon sign, La Mesa, California",https://cdn.loc.gov/service/pnp/mrg/07600/07621v.jpg,CA,Sign,32.7678288,-117.0230839,La Mesa
"Pancho's Village Cocktails sign, Salinas, California",https://cdn.loc.gov/service/pnp/mrg/07600/07643v.jpg,CA,Sign,36.6744117,-121.655037,Salinas
"Cafe Dining Cars sign, Buellton, California",https://cdn.loc.gov/service/pnp/mrg/07600/07697v.jpg,CA,Sign,34.6134727,-120.193669,Buellton
"Campus Drive-in sign, Greenfield, California",https://cdn.loc.gov/service/pnp/mrg/07700/07719v.jpg,CA,Theater,36.3207998,-121.243813,Greenfield
"Old Klamath Smoke House sign, Klamath, California",https://cdn.loc.gov/service/pnp/mrg/07700/07722v.jpg,CA,Sign,41.5265092,-124.038406,Klamath
"Snappy Lunch sign, Guadalupe, California",https://cdn.loc.gov/service/pnp/mrg/07700/07741v.jpg,CA,Sign,34.971644,-120.571836,Guadalupe
"Angelo's Drive-in Burger sign, Fresno, California",https://cdn.loc.gov/service/pnp/mrg/07700/07742v.jpg,CA,Theater,36.7394421,-119.78483,Fresno
"Bob-A-Q sign near Morro Bay, Morro Bay, California",https://cdn.loc.gov/service/pnp/mrg/07700/07743v.jpg,CA,Sign,35.3658075,-120.849901,Morro Bay
"Andre's Giant Burgers sign, Bakersfield, California",https://cdn.loc.gov/service/pnp/mrg/07700/07753v.jpg,CA,Sign,35.3738712,-119.019463,Bakersfield
"Andre's Giant Burgers sign, Bakersfield, California",https://cdn.loc.gov/service/pnp/mrg/07700/07754v.jpg,CA,Sign,35.3738712,-119.019463,Bakersfield
"Father's Also Tavern sign, Redlands, California",https://cdn.loc.gov/service/pnp/mrg/07700/07755v.jpg,CA,Sign,34.0550328,-117.1827445,Redlands
"Eel River Cafe sign, Garberville, California",https://cdn.loc.gov/service/pnp/mrg/07700/07757v.jpg,CA,Sign,40.100569,-123.796139,Garberville
"Burger King sign, Victorville, California",https://cdn.loc.gov/service/pnp/mrg/07700/07759v.jpg,CA,Sign,34.5361067,-117.2911565,Victorville
"Restwell Court, Pismo Beach, California",https://cdn.loc.gov/service/pnp/mrg/07700/07797v.jpg,CA,Other,35.1427436,-120.641288,Pismo Beach
"Restwell Court, Pismo Beach, California",https://cdn.loc.gov/service/pnp/mrg/07700/07798v.jpg,CA,Other,35.1427436,-120.641288,Pismo Beach
"Restwell Court, Pismo Beach, California",https://cdn.loc.gov/service/pnp/mrg/07700/07799v.jpg,CA,Other,35.1427436,-120.641288,Pismo Beach
"El Portal Motel, Santa Rosa, California",https://cdn.loc.gov/service/pnp/mrg/07800/07801v.jpg,CA,Hotel,38.4404925,-122.7141049,Santa Rosa
"El Portal Motel, Santa Rosa, California",https://cdn.loc.gov/service/pnp/mrg/07800/07802v.jpg,CA,Hotel,38.4404925,-122.7141049,Santa Rosa
"El Portal Motel, Santa Rosa, California",https://cdn.loc.gov/service/pnp/mrg/07800/07803v.jpg,CA,Hotel,38.4404925,-122.7141049,Santa Rosa
"Wigwam Village #7, Rialto, California",https://cdn.loc.gov/service/pnp/mrg/07800/07865v.jpg,CA,Other,34.1064001,-117.3703235,Rialto
"Wigwam Village #7, Rialto, California",https://cdn.loc.gov/service/pnp/mrg/07800/07866v.jpg,CA,Other,34.1064001,-117.3703235,Rialto
"Wigwam Village #7, Rialto, California",https://cdn.loc.gov/service/pnp/mrg/07800/07867v.jpg,CA,Other,34.1064001,-117.3703235,Rialto
"Wigwam Village #7, Rialto, California",https://cdn.loc.gov/service/pnp/mrg/07800/07868v.jpg,CA,Other,34.1064001,-117.3703235,Rialto
"Wigwam Village #7, Rialto, California",https://cdn.loc.gov/service/pnp/mrg/07800/07869v.jpg,CA,Other,34.1064001,-117.3703235,Rialto
"Wigwam Village #7, Rialto, California",https://cdn.loc.gov/service/pnp/mrg/07800/07870v.jpg,CA,Other,34.1064001,-117.3703235,Rialto
"Wigwam Village #7, Rialto, California",https://cdn.loc.gov/service/pnp/mrg/07800/07871v.jpg,CA,Other,34.1064001,-117.3703235,Rialto
"Wigwam Village #7, Rialto, California",https://cdn.loc.gov/service/pnp/mrg/07800/07872v.jpg,CA,Other,34.1064001,-117.3703235,Rialto
"Wigwam Village #7, Rialto, California",https://cdn.loc.gov/service/pnp/mrg/07800/07873v.jpg,CA,Other,34.1064001,-117.3703235,Rialto
"Wigwam Village #7, Rialto, California",https://cdn.loc.gov/service/pnp/mrg/07800/07874v.jpg,CA,Other,34.1064001,-117.3703235,Rialto
"Wigwam Village #7, Rialto, California",https://cdn.loc.gov/service/pnp/mrg/07800/07875v.jpg,CA,Other,34.1064001,-117.3703235,Rialto
"Wigwam Village Motel, Rialto, California",https://cdn.loc.gov/service/pnp/mrg/07800/07876v.jpg,CA,Hotel,34.1064001,-117.3703235,Rialto
"Wigwam Village Motel, Rialto, California",https://cdn.loc.gov/service/pnp/mrg/07800/07877v.jpg,CA,Hotel,34.1064001,-117.3703235,Rialto
"Wigwam Village Motel, Rialto, California",https://cdn.loc.gov/service/pnp/mrg/07800/07878v.jpg,CA,Hotel,34.1064001,-117.3703235,Rialto
"Wigwam Village Motel, Rialto, California",https://cdn.loc.gov/service/pnp/mrg/07800/07879v.jpg,CA,Hotel,34.1064001,-117.3703235,Rialto
"Wigwam Village Motel, Rialto, California",https://cdn.loc.gov/service/pnp/mrg/07800/07880v.jpg,CA,Hotel,34.1064001,-117.3703235,Rialto
"Wigwam Village Motel, Rialto, California",https://cdn.loc.gov/service/pnp/mrg/07800/07881v.jpg,CA,Hotel,34.1064001,-117.3703235,Rialto
"Wigwam Village Motel, Rialto, California",https://cdn.loc.gov/service/pnp/mrg/07800/07882v.jpg,CA,Hotel,34.1064001,-117.3703235,Rialto
"Wigwam Village Motel, Rialto, California",https://cdn.loc.gov/service/pnp/mrg/07800/07883v.jpg,CA,Hotel,34.1064001,-117.3703235,Rialto
"Wigwam Village Motel, Rialto, California",https://cdn.loc.gov/service/pnp/mrg/07800/07884v.jpg,CA,Hotel,34.1064001,-117.3703235,Rialto
"Wigwam Village Motel, Rialto, California",https://cdn.loc.gov/service/pnp/mrg/07800/07885v.jpg,CA,Hotel,34.1064001,-117.3703235,Rialto
"Wigwam Village Motel, Rialto, California",https://cdn.loc.gov/service/pnp/mrg/07800/07886v.jpg,CA,Hotel,34.1064001,-117.3703235,Rialto
"Wigwam Village Motel, Rialto, California",https://cdn.loc.gov/service/pnp/mrg/07800/07887v.jpg,CA,Hotel,34.1064001,-117.3703235,Rialto
"Wigwam Village Motel, Rialto, California",https://cdn.loc.gov/service/pnp/mrg/07800/07888v.jpg,CA,Hotel,34.1064001,-117.3703235,Rialto
"Motel Inn, San Luis Obispo, California",https://cdn.loc.gov/service/pnp/mrg/07800/07889v.jpg,CA,Hotel,35.3540209,-120.375716,San Luis Obispo
"Motel Inn, San Luis Obispo, California",https://cdn.loc.gov/service/pnp/mrg/07800/07890v.jpg,CA,Hotel,35.3540209,-120.375716,San Luis Obispo
"Motel Inn, San Luis Obispo, California",https://cdn.loc.gov/service/pnp/mrg/07800/07891v.jpg,CA,Hotel,35.3540209,-120.375716,San Luis Obispo
"Motel Inn, San Luis Obispo, California",https://cdn.loc.gov/service/pnp/mrg/07800/07892v.jpg,CA,Hotel,35.3540209,-120.375716,San Luis Obispo
"Motel Inn, San Luis Obispo, California",https://cdn.loc.gov/service/pnp/mrg/07800/07893v.jpg,CA,Hotel,35.3540209,-120.375716,San Luis Obispo
"Motel Inn, San Luis Obispo, California",https://cdn.loc.gov/service/pnp/mrg/07800/07894v.jpg,CA,Hotel,35.3540209,-120.375716,San Luis Obispo
"Motel Inn, San Luis Obispo, California",https://cdn.loc.gov/service/pnp/mrg/07800/07895v.jpg,CA,Hotel,35.3540209,-120.375716,San Luis Obispo
"Woodland Villa Motel, Klamath, California",https://cdn.loc.gov/service/pnp/mrg/07900/07901v.jpg,CA,Hotel,41.5265092,-124.038406,Klamath
"Log Cabin Motel, San Leandro, California",https://cdn.loc.gov/service/pnp/mrg/07900/07907v.jpg,CA,Hotel,37.7249296,-122.1560768,San Leandro
"Mission Motel, San Bernardino, California",https://cdn.loc.gov/service/pnp/mrg/07900/07908v.jpg,CA,Hotel,34.8253019,-116.0833144,San Bernardino
"Mission Motel, San Bernardino, California",https://cdn.loc.gov/service/pnp/mrg/07900/07909v.jpg,CA,Hotel,34.8253019,-116.0833144,San Bernardino
"Roy's Motel, Amboy, California",https://cdn.loc.gov/service/pnp/mrg/07900/07910v.jpg,CA,Hotel,34.5577721,-115.7444411,Amboy
"Roy's Motel, Amboy, California",https://cdn.loc.gov/service/pnp/mrg/07900/07911v.jpg,CA,Hotel,34.5577721,-115.7444411,Amboy
"Sea-Vue Motel, Cayucos, California",https://cdn.loc.gov/service/pnp/mrg/07900/07923v.jpg,CA,Hotel,35.4427512,-120.892125,Cayucos
"Hilldale Court, El Cajon, California",https://cdn.loc.gov/service/pnp/mrg/07900/07927v.jpg,CA,Other,32.7947731,-116.962526,El Cajon
"Madonna Inn, San Luis Obispo, California",https://cdn.loc.gov/service/pnp/mrg/07900/07928v.jpg,CA,Hotel,35.3540209,-120.375716,San Luis Obispo
"Farm House Motel, Riverside, California",https://cdn.loc.gov/service/pnp/mrg/07900/07929v.jpg,CA,Hotel,33.9824949,-117.374238,Riverside
"Farm House Motel, Riverside, California",https://cdn.loc.gov/service/pnp/mrg/07900/07930v.jpg,CA,Hotel,33.9824949,-117.374238,Riverside
"Gateway Motel, Merced, California",https://cdn.loc.gov/service/pnp/mrg/07900/07931v.jpg,CA,Hotel,37.1641544,-120.7678602,Merced
"Blue Bell Motel, San Luis Obispo, California",https://cdn.loc.gov/service/pnp/mrg/07900/07985v.jpg,CA,Hotel,35.3540209,-120.375716,San Luis Obispo
"Blue Bell Motel, San Luis Obispo, California",https://cdn.loc.gov/service/pnp/mrg/07900/07986v.jpg,CA,Hotel,35.3540209,-120.375716,San Luis Obispo
"Blue Bell Motel, San Luis Obispo, California",https://cdn.loc.gov/service/pnp/mrg/07900/07987v.jpg,CA,Hotel,35.3540209,-120.375716,San Luis Obispo
"Blue Bell Motel, San Luis Obispo, California",https://cdn.loc.gov/service/pnp/mrg/07900/07988v.jpg,CA,Hotel,35.3540209,-120.375716,San Luis Obispo
"Blue Bell Motel, San Luis Obispo, California",https://cdn.loc.gov/service/pnp/mrg/07900/07989v.jpg,CA,Hotel,35.3540209,-120.375716,San Luis Obispo
"Blue Bell Motel, San Luis Obispo, California",https://cdn.loc.gov/service/pnp/mrg/07900/07990v.jpg,CA,Hotel,35.3540209,-120.375716,San Luis Obispo
"Blue Bell Motel, San Luis Obispo, California",https://cdn.loc.gov/service/pnp/mrg/07900/07991v.jpg,CA,Hotel,35.3540209,-120.375716,San Luis Obispo
"Blue Bell Motel, San Luis Obispo, California",https://cdn.loc.gov/service/pnp/mrg/07900/07992v.jpg,CA,Hotel,35.3540209,-120.375716,San Luis Obispo
"Blue Bell Motel, San Luis Obispo, California",https://cdn.loc.gov/service/pnp/mrg/07900/07993v.jpg,CA,Hotel,35.3540209,-120.375716,San Luis Obispo
"Blue Bell Motel, San Luis Obispo, California",https://cdn.loc.gov/service/pnp/mrg/07900/07994v.jpg,CA,Hotel,35.3540209,-120.375716,San Luis Obispo
"Log Cabin Motel, San Leandro, California",https://cdn.loc.gov/service/pnp/mrg/08000/08095v.jpg,CA,Hotel,37.7249296,-122.1560768,San Leandro
"Tower Motel sign, Bakersfield, California",https://cdn.loc.gov/service/pnp/mrg/08300/08361v.jpg,CA,Hotel,35.3738712,-119.019463,Bakersfield
"Tower Motel sign, Bakersfield, California",https://cdn.loc.gov/service/pnp/mrg/08300/08362v.jpg,CA,Hotel,35.3738712,-119.019463,Bakersfield
"Tower Motel sign, Bakersfield, California",https://cdn.loc.gov/service/pnp/mrg/08300/08363v.jpg,CA,Hotel,35.3738712,-119.019463,Bakersfield
"Fresno Motel sign, Fresno, California",https://cdn.loc.gov/service/pnp/mrg/08500/08503v.jpg,CA,Hotel,36.7394421,-119.78483,Fresno
"Fresno Motel sign, Fresno, California",https://cdn.loc.gov/service/pnp/mrg/08500/08504v.jpg,CA,Hotel,36.7394421,-119.78483,Fresno
"Wigwam Village Motel sign, Rialto, California",https://cdn.loc.gov/service/pnp/mrg/08500/08539v.jpg,CA,Hotel,34.1064001,-117.3703235,Rialto
"Dick's Motor Inn, Banning, California",https://cdn.loc.gov/service/pnp/mrg/08500/08547v.jpg,CA,Hotel,33.9255685,-116.875289,Banning
"Del Coronado Hotel, Coronado Beach, California",https://cdn.loc.gov/service/pnp/mrg/09300/09337v.jpg,CA,Hotel,32.6831259,-117.1858699,Coronado Beach
"Del Coronado Hotel, Coronado Beach, California",https://cdn.loc.gov/service/pnp/mrg/09300/09338v.jpg,CA,Hotel,32.6831259,-117.1858699,Coronado Beach
"Residential Court, Venice, California",https://cdn.loc.gov/service/pnp/mrg/09300/09339v.jpg,CA,Other,33.995044,-118.4668875,Venice
"Billy's Apartments, Venice, California",https://cdn.loc.gov/service/pnp/mrg/09300/09340v.jpg,CA,Other,33.995044,-118.4668875,Venice
"Ocean front walk, Venice, California",https://cdn.loc.gov/service/pnp/mrg/10400/10498v.jpg,CA,Other,33.995044,-118.4668875,Venice
"Ocean front walk, Venice, California",https://cdn.loc.gov/service/pnp/mrg/10400/10499v.jpg,CA,Other,33.995044,-118.4668875,Venice
"Trike rental, Venice, California",https://cdn.loc.gov/service/pnp/mrg/10500/10500v.jpg,CA,Other,33.995044,-118.4668875,Venice
"Shops, Venice, California",https://cdn.loc.gov/service/pnp/mrg/10500/10501v.jpg,CA,Retail,33.995044,-118.4668875,Venice
"Venice columns, Venice, California",https://cdn.loc.gov/service/pnp/mrg/10500/10502v.jpg,CA,Other,33.995044,-118.4668875,Venice
"Venice column capital, Venice, California",https://cdn.loc.gov/service/pnp/mrg/10500/10503v.jpg,CA,Other,33.995044,-118.4668875,Venice
"Venice bath house, Venice, California",https://cdn.loc.gov/service/pnp/mrg/10500/10504v.jpg,CA,Historical Building,33.995044,-118.4668875,Venice
"Venice columns 2, Venice, California",https://cdn.loc.gov/service/pnp/mrg/10500/10505v.jpg,CA,Other,33.995044,-118.4668875,Venice
"Venice bath house sign, Venice, California",https://cdn.loc.gov/service/pnp/mrg/10500/10506v.jpg,CA,Sign,33.995044,-118.4668875,Venice
"Poster shop, Venice, California",https://cdn.loc.gov/service/pnp/mrg/10500/10507v.jpg,CA,Retail,33.995044,-118.4668875,Venice
"Ocean Park Pier fire, Santa Monica, California",https://cdn.loc.gov/service/pnp/mrg/10500/10508v.jpg,CA,Park,34.0194704,-118.491227,Santa Monica
"Santa Monica Pier, Santa Monica, California",https://cdn.loc.gov/service/pnp/mrg/10500/10509v.jpg,CA,Other,34.0194704,-118.491227,Santa Monica
"Carousel, Santa Monica, California",https://cdn.loc.gov/service/pnp/mrg/10500/10510v.jpg,CA,Other,34.0194704,-118.491227,Santa Monica
"Carousel, Santa Monica, California",https://cdn.loc.gov/service/pnp/mrg/10500/10511v.jpg,CA,Other,34.0194704,-118.491227,Santa Monica
"Carousel, Santa Monica, California",https://cdn.loc.gov/service/pnp/mrg/10500/10512v.jpg,CA,Other,34.0194704,-118.491227,Santa Monica
"Carousel, Santa Monica, California",https://cdn.loc.gov/service/pnp/mrg/10500/10513v.jpg,CA,Other,34.0194704,-118.491227,Santa Monica
"Santa Monica Pier, Santa Monica, California",https://cdn.loc.gov/service/pnp/mrg/10500/10514v.jpg,CA,Other,34.0194704,-118.491227,Santa Monica
"Castle Park Golf, hole 18, Redondo Beach, California",https://cdn.loc.gov/service/pnp/mrg/11700/11728v.jpg,CA,Sports,33.8398289,-118.3845942,Redondo Beach
"Cafe Dining Cars (1947), Buellton, California",https://cdn.loc.gov/service/pnp/mrg/11700/11734v.jpg,CA,Restaurant,34.6134727,-120.193669,Buellton
"Municipal Building, Santa Barbara, California",https://cdn.loc.gov/service/pnp/mrg/00900/00974v.jpg,CA,Historical Building,34.4221319,-119.702667,Santa Barbara
"Peking Restaurant, Pico Boulevard, Santa Monica, California",https://cdn.loc.gov/service/pnp/mrg/01300/01303v.jpg,CA,Restaurant,34.0194704,-118.491227,Santa Monica
"Rice Bowl Cafe, Ocean Avenue, Lompoc, California",https://cdn.loc.gov/service/pnp/mrg/01300/01316v.jpg,CA,Restaurant,34.6391501,-120.4579009,Lompoc
"Road House, Route 66, Fontana, California",https://cdn.loc.gov/service/pnp/mrg/01300/01319v.jpg,CA,Historical Building,34.0922947,-117.43433,Fontana
"Michael's Dancing, Ocean Avenue, Lompoc, California",https://cdn.loc.gov/service/pnp/mrg/01300/01320v.jpg,CA,Other,34.6391501,-120.4579009,Lompoc
"La Casiga Bar, 1109 E. Anaheim Street, Wilmington, California",https://cdn.loc.gov/service/pnp/mrg/01300/01321v.jpg,CA,Other,33.7800164,-118.262509,Wilmington
"Club Montage, Spring Street, Paso Robles, California",https://cdn.loc.gov/service/pnp/mrg/01300/01322v.jpg,CA,Other,35.6262618,-120.6901319,Paso Robles
"Club Montage, detail, Spring Street, Paso Robles, California",https://cdn.loc.gov/service/pnp/mrg/01300/01323v.jpg,CA,Other,35.6262618,-120.6901319,Paso Robles
"Road House (?), Ramsey Street (Route 99?), Banning, California",https://cdn.loc.gov/service/pnp/mrg/01300/01324v.jpg,CA,Historical Building,33.9255685,-116.875289,Banning
"Rainbow Bar, Foothill Boulevard, Route 66, Rialto, California",https://cdn.loc.gov/service/pnp/mrg/01300/01325v.jpg,CA,Other,34.1064001,-117.3703235,Rialto
"Torino's Bar & Restaurant, Sutter Street, Stockton, California",https://cdn.loc.gov/service/pnp/mrg/01300/01326v.jpg,CA,Restaurant,37.9577016,-121.290779,Stockton
"Kelly's Pub, El Cajon Boulevard, El Cajon, California",https://cdn.loc.gov/service/pnp/mrg/01300/01327v.jpg,CA,Other,32.7947731,-116.962526,El Cajon
"Father's Also Tavern, Redlands, California",https://cdn.loc.gov/service/pnp/mrg/01300/01328v.jpg,CA,Other,34.0550328,-117.1827445,Redlands
"Gene's Little Ole Tavern, Ventura, California",https://cdn.loc.gov/service/pnp/mrg/01300/01329v.jpg,CA,Other,34.4458248,-119.0779359,Ventura
"Tom's Cafe, 2181 Manchester, Los Angeles, California",https://cdn.loc.gov/service/pnp/mrg/01300/01330v.jpg,CA,Restaurant,34.0536909,-118.242766,Los Angeles
